event_id,session_id,user_id,event_time_Date,event_time,event_type,screen_name,feature_id
10783,34442,6069,14-Mar-25,06:49:09,screen_view,Dashboard,
10800,9826,22,28-Jan-25,09:20:52,screen_view,Dashboard,
10843,25198,5128,23-Apr-25,12:34:22,screen_view,Dashboard,
11048,34563,6438,03-Oct-25,09:18:00,screen_view,Dashboard,
11081,29087,3754,12-Feb-25,00:02:47,screen_view,Dashboard,
11102,29509,5348,05-Jul-25,22:56:22,screen_view,Dashboard,
11200,25089,7950,16-Jan-26,09:01:22,screen_view,Dashboard,
11211,7694,4938,16-Sep-25,06:23:34,screen_view,Dashboard,
11272,7526,6893,17-Sep-25,17:11:49,screen_view,Dashboard,
11280,18653,40,19-Jan-25,03:51:37,screen_view,Dashboard,
11311,11341,5854,13-Dec-25,15:40:39,screen_view,Dashboard,
11358,22939,7461,05-Dec-25,18:50:03,screen_view,Dashboard,
11449,34275,1693,19-Oct-25,08:12:37,screen_view,Dashboard,
11454,16173,3104,13-Aug-25,13:28:27,screen_view,Dashboard,
11458,23507,7753,19-Apr-25,00:41:17,screen_view,Dashboard,
11491,6784,6449,17-Sep-25,10:37:45,screen_view,Dashboard,
11502,13115,3260,09-Aug-25,06:16:35,screen_view,Dashboard,
11719,15680,5629,03-Jan-25,08:23:34,screen_view,Dashboard,
11769,20564,7675,23-Jan-25,02:18:23,screen_view,Dashboard,
11802,10451,490,18-Sep-25,04:16:31,screen_view,Dashboard,
11829,30867,3411,18-Aug-25,06:21:26,screen_view,Dashboard,
11859,18749,689,20-Dec-25,04:07:33,screen_view,Dashboard,
11892,23128,4466,21-Nov-25,12:00:00,screen_view,Dashboard,
12023,6180,7732,27-Apr-25,00:13:41,screen_view,Dashboard,
12028,19480,5551,04-Sep-25,03:01:43,screen_view,Dashboard,
12097,2498,6109,07-Nov-25,15:17:54,screen_view,Dashboard,
12146,22405,2832,14-Jul-25,07:43:55,screen_view,Dashboard,
12164,8834,2182,25-Mar-25,20:58:50,screen_view,Dashboard,
12214,2449,73,13-Apr-25,20:48:55,screen_view,Dashboard,
12218,16022,317,30-Nov-25,01:25:55,screen_view,Dashboard,
12320,27341,4198,10-Aug-25,03:56:30,screen_view,Dashboard,
12336,4919,4684,16-Apr-25,05:00:42,screen_view,Dashboard,
12354,12097,787,23-Sep-25,19:08:47,screen_view,Dashboard,
12369,18662,1141,20-Oct-25,02:20:16,screen_view,Dashboard,
12380,15562,7813,03-Jun-25,12:09:59,screen_view,Dashboard,
12447,34827,7114,13-Sep-25,05:24:17,screen_view,Dashboard,
12478,15885,583,13-Aug-25,09:48:41,screen_view,Dashboard,
12494,27025,517,22-Dec-25,08:57:35,screen_view,Dashboard,
12508,3505,3843,31-Jan-25,08:37:58,screen_view,Dashboard,
12545,15474,6853,11-Dec-25,16:07:28,screen_view,Dashboard,
12594,11064,952,03-Apr-25,14:00:03,screen_view,Dashboard,
12597,34127,1236,23-Jul-25,13:58:47,screen_view,Dashboard,
12602,9446,2807,29-Sep-25,09:01:46,screen_view,Dashboard,
12624,32240,446,11-Oct-25,11:51:45,screen_view,Dashboard,
12675,3663,912,23-Mar-25,13:25:50,screen_view,Dashboard,
12688,28033,1161,06-Jun-25,21:36:36,screen_view,Dashboard,
12691,692,7512,17-Apr-25,03:57:14,screen_view,Dashboard,
12780,1056,7909,12-Jan-26,16:26:58,screen_view,Dashboard,
12793,17576,5113,31-Oct-25,12:27:56,screen_view,Dashboard,
12817,24361,4634,04-Jul-25,23:53:23,screen_view,Dashboard,
12823,7244,459,05-Sep-25,00:33:47,screen_view,Dashboard,
12893,11685,191,08-Dec-25,02:24:03,screen_view,Dashboard,
12916,23303,4214,24-May-25,19:41:45,screen_view,Dashboard,
13000,5006,5013,31-Jan-25,06:47:01,screen_view,Dashboard,
13008,7599,1663,01-Jun-25,04:11:39,screen_view,Dashboard,
13103,26912,5955,01-Mar-25,08:45:11,screen_view,Dashboard,
13295,30567,3458,05-Oct-25,14:45:45,screen_view,Dashboard,
13342,19783,6204,05-Jan-26,04:30:38,screen_view,Dashboard,
13356,25617,3308,15-Feb-25,20:17:48,screen_view,Dashboard,
13361,34672,7559,08-Jul-25,19:29:35,screen_view,Dashboard,
13419,30895,1619,02-Nov-25,13:07:12,screen_view,Dashboard,
13425,5646,1506,15-Aug-25,19:42:49,screen_view,Dashboard,
13428,23812,1108,01-May-25,12:08:53,screen_view,Dashboard,
13440,1354,4665,29-Jul-25,12:23:27,screen_view,Dashboard,
13446,19564,16,05-May-25,09:39:39,screen_view,Dashboard,
13508,4074,6976,29-Jun-25,18:11:06,screen_view,Dashboard,
13558,16693,6490,15-May-25,07:04:15,screen_view,Dashboard,
13560,22424,5662,24-Dec-25,15:45:09,screen_view,Dashboard,
13562,31725,5897,17-Oct-25,22:52:15,screen_view,Dashboard,
13615,18678,5000,07-Sep-25,07:45:33,screen_view,Dashboard,
13644,29418,3976,29-Oct-25,14:38:48,screen_view,Dashboard,
13698,21192,3707,22-Apr-25,16:03:53,screen_view,Dashboard,
13737,22323,2175,11-Mar-25,04:01:00,screen_view,Dashboard,
13827,25791,4871,10-Mar-25,04:00:57,screen_view,Dashboard,
13925,13249,7382,16-Aug-25,00:00:07,screen_view,Dashboard,
13958,34320,4921,17-Nov-25,15:14:21,screen_view,Dashboard,
14015,2222,7595,02-Jan-25,16:00:01,screen_view,Dashboard,
14035,1739,6037,29-Apr-25,20:05:41,screen_view,Dashboard,
14085,15090,616,12-Aug-25,06:50:15,screen_view,Dashboard,
14092,32912,3656,19-Dec-25,11:52:37,screen_view,Dashboard,
14105,22790,5713,07-Jan-26,04:11:22,screen_view,Dashboard,
14222,10472,2453,29-Apr-25,11:34:42,screen_view,Dashboard,
14223,2932,3841,16-Mar-25,15:00:41,screen_view,Dashboard,
14257,29701,6598,14-Aug-25,12:10:33,screen_view,Dashboard,
14273,4225,3499,03-Nov-25,20:53:01,screen_view,Dashboard,
14313,21083,268,18-Apr-25,23:51:17,screen_view,Dashboard,
14342,15215,2952,13-Mar-25,12:59:35,screen_view,Dashboard,
14393,33129,961,02-May-25,21:49:29,screen_view,Dashboard,
14410,14472,25,28-Feb-25,08:19:57,screen_view,Dashboard,
14476,33710,5843,30-Oct-25,07:00:59,screen_view,Dashboard,
14490,8883,1143,18-Dec-25,23:09:27,screen_view,Dashboard,
14565,23069,1959,01-Jul-25,04:38:30,screen_view,Dashboard,
14574,23666,6142,17-Mar-25,15:50:01,screen_view,Dashboard,
14645,830,7492,11-Jan-26,23:51:02,screen_view,Dashboard,
14662,29311,2746,07-Jun-25,21:59:17,screen_view,Dashboard,
14741,12911,1788,02-Oct-25,12:22:50,screen_view,Dashboard,
14751,10369,3206,08-May-25,02:47:03,screen_view,Dashboard,
14938,20791,5980,12-Jan-26,01:48:14,screen_view,Dashboard,
15018,32462,7397,11-Sep-25,20:13:45,screen_view,Dashboard,
15044,30774,3119,04-Jul-25,12:00:23,screen_view,Dashboard,
15059,27890,7460,03-Dec-25,00:01:30,screen_view,Dashboard,
15148,1986,7533,13-Feb-25,01:44:04,screen_view,Dashboard,
15163,9292,1410,22-Jul-25,03:34:34,screen_view,Dashboard,
15164,17535,5774,08-Dec-25,21:26:27,screen_view,Dashboard,
15203,24172,1798,18-Apr-25,14:03:21,screen_view,Dashboard,
15219,22916,4312,23-Feb-25,14:46:29,screen_view,Dashboard,
15234,4722,958,20-Sep-25,13:58:26,screen_view,Dashboard,
15267,30518,601,15-Jun-25,01:36:58,screen_view,Dashboard,
15303,8005,4924,19-May-25,02:09:10,screen_view,Dashboard,
15382,19327,1790,09-Feb-25,02:34:16,screen_view,Dashboard,
15386,1389,5928,09-Jan-25,06:46:46,screen_view,Dashboard,
15402,24907,5009,09-Jul-25,11:21:53,screen_view,Dashboard,
15478,26913,2603,14-Mar-25,16:47:45,screen_view,Dashboard,
15505,12867,1746,31-Oct-25,18:42:41,screen_view,Dashboard,
15558,24229,6298,06-Sep-25,22:46:13,screen_view,Dashboard,
15584,11707,970,31-May-25,21:43:29,screen_view,Dashboard,
15757,15248,969,29-Nov-25,10:20:16,screen_view,Dashboard,
15784,10288,6305,13-Jan-25,12:21:03,screen_view,Dashboard,
15795,21496,3163,30-Mar-25,06:09:39,screen_view,Dashboard,
15810,3109,3769,26-Feb-25,11:58:39,screen_view,Dashboard,
15822,7262,4235,16-Jul-25,22:59:42,screen_view,Dashboard,
15840,23336,518,29-Apr-25,16:50:34,screen_view,Dashboard,
15915,29161,7318,05-Jun-25,14:54:31,screen_view,Dashboard,
16006,2296,4313,30-Jul-25,21:01:22,screen_view,Dashboard,
16026,27296,359,02-Oct-25,07:45:21,screen_view,Dashboard,
16051,26895,4881,01-Nov-25,00:41:01,screen_view,Dashboard,
16114,20085,463,31-Jan-25,20:00:29,screen_view,Dashboard,
16195,5778,2534,16-Jul-25,13:36:57,screen_view,Dashboard,
16245,20663,479,03-Nov-25,01:21:19,screen_view,Dashboard,
16247,17449,7175,09-Feb-25,23:16:51,screen_view,Dashboard,
16266,10588,546,03-Feb-25,10:15:11,screen_view,Dashboard,
16271,25725,7731,08-May-25,10:50:49,screen_view,Dashboard,
16277,5649,7813,03-Jan-25,11:13:34,screen_view,Dashboard,
16278,21856,4310,10-Jan-25,21:19:34,screen_view,Dashboard,
16304,31608,5087,22-Mar-25,10:09:41,screen_view,Dashboard,
16379,8551,6035,17-Aug-25,00:50:16,screen_view,Dashboard,
16461,22018,6263,10-Sep-25,01:08:26,screen_view,Dashboard,
16470,21265,3644,18-Apr-25,01:06:38,screen_view,Dashboard,
16481,34438,1550,04-Sep-25,17:31:30,screen_view,Dashboard,
16610,32867,3832,20-Jan-25,07:56:11,screen_view,Dashboard,
16716,31154,3693,13-Jul-25,15:26:34,screen_view,Dashboard,
16756,8287,3411,17-Jul-25,09:02:26,screen_view,Dashboard,
16783,17344,1872,13-May-25,22:33:39,screen_view,Dashboard,
16836,18049,7790,13-Feb-25,08:33:26,screen_view,Dashboard,
16940,773,3243,29-Aug-25,05:54:43,screen_view,Dashboard,
17032,1125,6240,18-Jan-25,02:32:43,screen_view,Dashboard,
17068,14645,1436,05-Jun-25,05:04:43,screen_view,Dashboard,
17210,5940,4982,31-Oct-25,15:08:50,screen_view,Dashboard,
17218,14187,1438,08-Dec-25,15:26:42,screen_view,Dashboard,
17416,6494,902,05-Sep-25,14:55:13,screen_view,Dashboard,
17419,19758,4774,01-Sep-25,12:54:11,screen_view,Dashboard,
17445,25479,7905,27-Oct-25,23:14:51,screen_view,Dashboard,
17465,26570,1217,08-Oct-25,07:48:27,screen_view,Dashboard,
17486,23382,1477,19-Jun-25,02:01:17,screen_view,Dashboard,
17520,30622,1677,13-Apr-25,01:02:42,screen_view,Dashboard,
17565,21126,7217,12-Aug-25,12:20:21,screen_view,Dashboard,
17573,16528,401,28-Jan-25,12:18:05,screen_view,Dashboard,
17658,10835,4520,27-Feb-25,09:21:46,screen_view,Dashboard,
17743,20835,7057,23-Mar-25,01:20:05,screen_view,Dashboard,
17755,28247,1094,25-Nov-25,15:46:39,screen_view,Dashboard,
17915,19613,2328,21-Nov-25,17:45:46,screen_view,Dashboard,
18000,9411,211,09-Sep-25,18:20:47,screen_view,Dashboard,
18035,14211,6099,03-Mar-25,20:05:22,screen_view,Dashboard,
18039,23804,1604,04-Dec-25,00:46:03,screen_view,Dashboard,
18108,7415,3313,21-Aug-25,17:06:12,screen_view,Dashboard,
18221,7500,4871,22-Aug-25,23:32:11,screen_view,Dashboard,
18315,13439,4545,28-Oct-25,05:08:06,screen_view,Dashboard,
18413,11317,5415,27-Oct-25,06:16:18,screen_view,Dashboard,
18501,5966,4678,06-Aug-25,17:37:19,screen_view,Dashboard,
18504,12039,939,10-Jul-25,04:49:42,screen_view,Dashboard,
18571,21196,1965,29-Jan-25,10:42:15,screen_view,Dashboard,
18615,17532,7099,18-Jul-25,15:57:36,screen_view,Dashboard,
18642,10799,4249,07-Jan-26,14:03:29,screen_view,Dashboard,
18657,10871,2356,09-May-25,16:59:25,screen_view,Dashboard,
18674,31805,7108,23-Jul-25,23:03:47,screen_view,Dashboard,
18675,31963,7178,22-Nov-25,15:08:11,screen_view,Dashboard,
18681,2843,457,27-May-25,01:48:13,screen_view,Dashboard,
18696,33958,7975,11-Jun-25,23:28:52,screen_view,Dashboard,
18720,4964,7155,09-Oct-25,01:16:46,screen_view,Dashboard,
18770,25196,2881,07-Jul-25,03:55:10,screen_view,Dashboard,
18899,22425,2911,29-Jan-25,01:17:15,screen_view,Dashboard,
18921,30047,3469,30-May-25,02:55:19,screen_view,Dashboard,
18941,26318,6824,01-Dec-25,14:38:11,screen_view,Dashboard,
18967,18046,6719,21-Dec-25,15:20:35,screen_view,Dashboard,
19013,26650,5571,14-Dec-25,14:19:58,screen_view,Dashboard,
19023,12417,6750,24-Nov-25,09:07:45,screen_view,Dashboard,
19054,509,107,24-Dec-25,08:14:07,screen_view,Dashboard,
19057,20201,6716,03-Mar-25,16:26:09,screen_view,Dashboard,
19098,30185,6259,14-Aug-25,17:17:23,screen_view,Dashboard,
19149,8261,6031,04-Apr-25,14:09:01,screen_view,Dashboard,
19161,14439,2233,18-Oct-25,14:54:01,screen_view,Dashboard,
19165,34951,2474,27-Sep-25,07:19:23,screen_view,Dashboard,
19186,13811,7667,03-Jan-26,23:38:22,screen_view,Dashboard,
19200,4559,3026,01-May-25,16:22:42,screen_view,Dashboard,
19247,4557,4701,30-Oct-25,09:33:21,screen_view,Dashboard,
19288,34492,6472,28-Jul-25,13:33:37,screen_view,Dashboard,
19335,2595,4420,10-Jan-26,16:39:49,screen_view,Dashboard,
19449,9442,3952,14-Jul-25,16:12:59,screen_view,Dashboard,
19450,21378,1432,12-Aug-25,15:34:46,screen_view,Dashboard,
19482,27309,4940,28-Jul-25,08:54:21,screen_view,Dashboard,
19496,32352,2291,21-May-25,14:03:44,screen_view,Dashboard,
19568,32962,6182,21-Sep-25,01:59:44,screen_view,Dashboard,
19590,1450,7702,23-Oct-25,02:33:45,screen_view,Dashboard,
19601,24992,3625,23-Jun-25,17:52:37,screen_view,Dashboard,
19623,3348,2370,12-May-25,04:39:14,screen_view,Dashboard,
19638,1076,1605,02-Feb-25,07:36:08,screen_view,Dashboard,
19684,27234,1941,22-Oct-25,11:56:53,screen_view,Dashboard,
19776,25978,4501,25-Nov-25,03:38:53,screen_view,Dashboard,
19777,20753,2270,09-Jan-25,14:06:26,screen_view,Dashboard,
19780,23836,3589,24-Mar-25,03:25:12,screen_view,Dashboard,
19825,27292,6209,10-Jul-25,13:17:56,screen_view,Dashboard,
19874,26376,284,23-May-25,23:45:45,screen_view,Dashboard,
19973,25039,3470,15-May-25,02:35:31,screen_view,Dashboard,
20061,17976,3942,31-Jul-25,20:27:33,screen_view,Dashboard,
20174,19207,2343,01-Apr-25,12:21:05,screen_view,Dashboard,
20189,22122,233,22-Dec-25,07:26:27,screen_view,Dashboard,
20366,5477,7616,30-Jan-25,15:45:19,screen_view,Dashboard,
20405,32468,6301,01-Jan-26,11:24:19,screen_view,Dashboard,
20449,30918,7453,31-Aug-25,23:08:13,screen_view,Dashboard,
20479,16433,7898,10-May-25,00:13:44,screen_view,Dashboard,
20529,4701,4304,02-Jan-25,19:53:34,screen_view,Dashboard,
20548,4688,2912,26-Jun-25,12:07:29,screen_view,Dashboard,
20663,25375,2502,11-Dec-25,07:20:54,screen_view,Dashboard,
20680,9001,2443,21-Apr-25,09:00:45,screen_view,Dashboard,
20683,25874,5808,09-Jul-25,11:51:00,screen_view,Dashboard,
20687,24966,4427,15-Feb-25,14:08:15,screen_view,Dashboard,
20799,15480,409,07-Jan-26,17:36:32,screen_view,Dashboard,
20923,33781,1120,06-Jan-26,15:31:57,screen_view,Dashboard,
20932,17424,5105,23-Apr-25,17:34:51,screen_view,Dashboard,
21063,26539,3552,07-Jan-25,08:44:25,screen_view,Dashboard,
21109,24090,6050,28-Feb-25,21:50:52,screen_view,Dashboard,
21204,7980,7221,04-Oct-25,01:30:39,screen_view,Dashboard,
21283,7158,6806,14-Dec-25,04:26:51,screen_view,Dashboard,
21299,32890,3326,08-Aug-25,21:06:08,screen_view,Dashboard,
21315,9286,6085,07-Apr-25,13:51:24,screen_view,Dashboard,
21326,1668,4835,27-May-25,03:52:28,screen_view,Dashboard,
21373,1268,2812,05-Nov-25,05:58:51,screen_view,Dashboard,
21414,23578,7706,14-Nov-25,16:51:32,screen_view,Dashboard,
21489,3058,2714,24-May-25,23:47:15,screen_view,Dashboard,
21555,21229,3750,26-Nov-25,19:16:29,screen_view,Dashboard,
21593,28765,2170,12-Apr-25,04:38:43,screen_view,Dashboard,
21659,18431,3328,09-Apr-25,23:11:34,screen_view,Dashboard,
21728,26809,2056,30-Apr-25,10:14:17,screen_view,Dashboard,
21741,33435,1350,07-Apr-25,21:57:05,screen_view,Dashboard,
21764,16690,1036,07-Jan-25,09:17:43,screen_view,Dashboard,
21811,23405,5928,17-Jun-25,05:14:59,screen_view,Dashboard,
21941,24558,1656,06-Jun-25,19:19:24,screen_view,Dashboard,
21969,28187,3111,11-Jan-26,07:40:28,screen_view,Dashboard,
22000,15307,5082,11-Apr-25,21:18:23,screen_view,Dashboard,
22004,10061,108,27-Mar-25,13:03:29,screen_view,Dashboard,
22027,8592,1752,16-May-25,16:03:52,screen_view,Dashboard,
22031,23291,4117,02-Jan-25,16:17:44,screen_view,Dashboard,
22065,8874,2357,03-Jul-25,05:23:04,screen_view,Dashboard,
22240,19224,2371,05-Jan-25,02:26:04,screen_view,Dashboard,
22307,31271,2772,18-Jun-25,03:23:51,screen_view,Dashboard,
22353,6341,975,01-Jan-26,03:44:15,screen_view,Dashboard,
22422,10725,7659,30-Apr-25,04:55:47,screen_view,Dashboard,
22472,572,6790,06-Jan-26,15:17:03,screen_view,Dashboard,
22539,14513,1307,02-Jan-25,06:25:09,screen_view,Dashboard,
22543,7513,428,03-Feb-25,16:58:47,screen_view,Dashboard,
22602,26970,38,12-Jul-25,19:39:46,screen_view,Dashboard,
22621,2643,6267,14-Jan-25,08:04:15,screen_view,Dashboard,
22672,1464,51,28-Jul-25,02:35:14,screen_view,Dashboard,
22676,7393,6242,06-Mar-25,17:20:07,screen_view,Dashboard,
22684,13582,4261,26-Apr-25,05:14:33,screen_view,Dashboard,
22996,21718,1217,06-Feb-25,21:19:44,screen_view,Dashboard,
23002,25500,148,12-Jan-25,20:59:09,screen_view,Dashboard,
23047,33394,1026,13-Jan-26,19:12:37,screen_view,Dashboard,
23092,24599,242,18-Feb-25,01:46:13,screen_view,Dashboard,
23108,12683,688,08-Mar-25,22:58:28,screen_view,Dashboard,
23144,24754,2152,18-Aug-25,04:20:07,screen_view,Dashboard,
23168,6005,3249,10-Dec-25,08:43:38,screen_view,Dashboard,
23180,3922,7202,11-Jan-26,23:08:06,screen_view,Dashboard,
23388,28531,7260,02-Jun-25,17:18:10,screen_view,Dashboard,
23409,34785,3303,16-Oct-25,22:14:56,screen_view,Dashboard,
23479,28492,110,04-Jan-26,13:23:35,screen_view,Dashboard,
23522,2822,4103,16-Feb-25,22:32:44,screen_view,Dashboard,
23567,8395,4335,14-Nov-25,07:00:51,screen_view,Dashboard,
23589,1431,2739,27-Dec-25,11:42:05,screen_view,Dashboard,
23621,22983,7820,25-Sep-25,20:11:56,screen_view,Dashboard,
23632,2970,7494,20-Dec-25,12:21:10,screen_view,Dashboard,
23664,5123,763,12-Feb-25,12:59:30,screen_view,Dashboard,
23707,12971,2423,05-Jan-26,11:48:11,screen_view,Dashboard,
23710,26343,3224,18-Feb-25,22:03:24,screen_view,Dashboard,
23716,4309,6959,14-Feb-25,05:39:48,screen_view,Dashboard,
23729,32785,1872,01-Nov-25,00:47:02,screen_view,Dashboard,
23751,18792,829,18-Mar-25,08:05:45,screen_view,Dashboard,
23809,32173,7288,26-Oct-25,15:09:49,screen_view,Dashboard,
23850,32024,5202,02-Sep-25,18:24:11,screen_view,Dashboard,
23860,21792,3105,25-Aug-25,11:59:51,screen_view,Dashboard,
23863,25512,1312,05-Apr-25,12:45:04,screen_view,Dashboard,
23883,22429,6900,04-Mar-25,11:30:44,screen_view,Dashboard,
23925,12123,2993,10-Sep-25,06:40:02,screen_view,Dashboard,
23965,25536,2080,24-Sep-25,22:03:56,screen_view,Dashboard,
24036,22923,6261,08-Oct-25,01:03:23,screen_view,Dashboard,
24043,20472,2997,11-Oct-25,16:44:20,screen_view,Dashboard,
24046,20332,2742,09-May-25,00:47:31,screen_view,Dashboard,
24047,15889,5849,22-Dec-25,09:12:59,screen_view,Dashboard,
24079,4683,3022,14-Nov-25,23:18:50,screen_view,Dashboard,
24148,23972,2800,04-Jan-25,14:06:52,screen_view,Dashboard,
24162,5141,1855,27-Dec-25,16:46:02,screen_view,Dashboard,
24173,18667,603,09-May-25,19:14:37,screen_view,Dashboard,
24186,3097,7672,14-Jun-25,07:48:30,screen_view,Dashboard,
24345,20603,3192,09-Mar-25,14:05:17,screen_view,Dashboard,
24377,23054,6483,11-Sep-25,13:18:14,screen_view,Dashboard,
24492,26326,2459,19-Sep-25,18:59:02,screen_view,Dashboard,
24499,6300,1483,07-Dec-25,08:06:41,screen_view,Dashboard,
24543,31647,6813,06-Jan-26,12:48:54,screen_view,Dashboard,
24550,20157,1960,13-Dec-25,06:42:19,screen_view,Dashboard,
24565,33805,2868,04-Feb-25,10:06:57,screen_view,Dashboard,
24711,18545,628,29-Oct-25,15:48:05,screen_view,Dashboard,
24757,1358,7509,14-Jun-25,08:14:28,screen_view,Dashboard,
24820,33015,5528,17-Nov-25,10:29:59,screen_view,Dashboard,
24839,1771,4731,02-Nov-25,11:05:48,screen_view,Dashboard,
24982,13230,3650,05-Jun-25,14:13:21,screen_view,Dashboard,
25175,23844,1676,12-Jan-25,19:42:41,screen_view,Dashboard,
25264,22956,3904,24-May-25,10:24:44,screen_view,Dashboard,
25312,29350,3016,22-Feb-25,15:50:37,screen_view,Dashboard,
25321,29332,4968,05-Jan-26,12:11:49,screen_view,Dashboard,
25331,11205,4512,24-May-25,19:10:56,screen_view,Dashboard,
25468,29688,6951,23-Jun-25,13:41:14,screen_view,Dashboard,
25500,6587,4016,13-Sep-25,11:42:39,screen_view,Dashboard,
25547,25747,4679,14-Nov-25,00:43:35,screen_view,Dashboard,
25576,23953,5493,20-Jul-25,01:22:18,screen_view,Dashboard,
25582,18665,3632,10-Oct-25,00:02:18,screen_view,Dashboard,
25719,20609,5970,18-Jan-26,09:59:52,screen_view,Dashboard,
25889,33432,7130,02-Nov-25,01:33:08,screen_view,Dashboard,
25913,28819,1978,26-Apr-25,10:13:39,screen_view,Dashboard,
26009,3396,2716,25-Nov-25,23:53:58,screen_view,Dashboard,
26052,6655,824,28-Mar-25,06:59:16,screen_view,Dashboard,
26179,17268,494,09-Sep-25,08:32:07,screen_view,Dashboard,
26182,27621,5745,09-Jul-25,13:41:51,screen_view,Dashboard,
26229,21490,7375,22-Mar-25,21:20:54,screen_view,Dashboard,
26267,22882,5313,14-Jan-26,14:29:12,screen_view,Dashboard,
26452,2350,5106,22-Nov-25,16:13:24,screen_view,Dashboard,
26454,14207,2071,18-May-25,08:18:39,screen_view,Dashboard,
26529,13567,1746,15-Aug-25,20:29:15,screen_view,Dashboard,
26535,30630,6194,11-Jan-26,15:37:33,screen_view,Dashboard,
26546,7926,2690,28-Jun-25,01:40:27,screen_view,Dashboard,
26573,18072,6588,29-Jun-25,07:18:15,screen_view,Dashboard,
26686,560,6162,17-Nov-25,12:32:10,screen_view,Dashboard,
26687,28362,4835,09-Jul-25,10:19:47,screen_view,Dashboard,
26721,6914,3944,23-Feb-25,22:51:48,screen_view,Dashboard,
26764,19024,7468,02-Dec-25,10:40:30,screen_view,Dashboard,
26785,33946,1174,30-Nov-25,08:04:30,screen_view,Dashboard,
26849,14694,6984,18-Jul-25,09:28:56,screen_view,Dashboard,
26907,57,6382,22-Feb-25,16:49:50,screen_view,Dashboard,
26909,22964,7435,18-Jun-25,16:08:33,screen_view,Dashboard,
26977,15916,200,23-Dec-25,16:46:15,screen_view,Dashboard,
27016,30909,7585,30-Nov-25,05:35:25,screen_view,Dashboard,
27079,26546,2137,03-Apr-25,22:07:50,screen_view,Dashboard,
27088,17445,3811,14-Dec-25,05:12:01,screen_view,Dashboard,
27202,13785,5635,11-Feb-25,21:19:45,screen_view,Dashboard,
27205,5530,2053,18-May-25,23:52:09,screen_view,Dashboard,
27247,20925,486,20-Oct-25,22:54:41,screen_view,Dashboard,
27268,31745,2638,08-Apr-25,06:15:52,screen_view,Dashboard,
27307,12903,3232,03-May-25,14:02:14,screen_view,Dashboard,
27367,19214,3620,25-Dec-25,13:32:43,screen_view,Dashboard,
27452,24670,5949,08-Dec-25,08:57:12,screen_view,Dashboard,
27514,16534,7184,24-May-25,19:00:16,screen_view,Dashboard,
27555,15817,3190,18-Aug-25,12:22:00,screen_view,Dashboard,
27633,33305,7994,07-Oct-25,07:26:22,screen_view,Dashboard,
27748,14564,7768,31-Oct-25,18:17:26,screen_view,Dashboard,
27753,10545,7201,24-Jun-25,04:57:23,screen_view,Dashboard,
27848,25114,2697,24-Dec-25,11:06:00,screen_view,Dashboard,
27894,11726,7320,23-Feb-25,02:04:55,screen_view,Dashboard,
27952,20683,448,12-Dec-25,14:32:09,screen_view,Dashboard,
28021,20079,3438,07-Mar-25,04:57:41,screen_view,Dashboard,
28035,21941,7188,14-Sep-25,09:44:32,screen_view,Dashboard,
28037,30126,1856,04-Jan-26,00:36:30,screen_view,Dashboard,
28076,6428,6070,21-Dec-25,07:35:58,screen_view,Dashboard,
28150,29992,7219,11-Dec-25,18:48:01,screen_view,Dashboard,
28157,276,6787,15-Apr-25,11:01:43,screen_view,Dashboard,
28233,14854,6659,01-Sep-25,00:23:57,screen_view,Dashboard,
28261,651,5440,18-Jan-26,21:51:09,screen_view,Dashboard,
28343,6555,2555,05-May-25,03:35:26,screen_view,Dashboard,
28414,12337,2760,14-Jul-25,08:02:36,screen_view,Dashboard,
28430,31068,5920,09-Feb-25,07:54:28,screen_view,Dashboard,
28457,10616,4080,19-Oct-25,16:17:38,screen_view,Dashboard,
28472,1926,2457,04-Jul-25,17:16:54,screen_view,Dashboard,
28484,1011,3923,15-Oct-25,03:53:19,screen_view,Dashboard,
28501,17570,2299,27-Aug-25,23:50:42,screen_view,Dashboard,
28516,23639,409,18-Mar-25,21:50:12,screen_view,Dashboard,
28550,27765,3801,02-Dec-25,03:29:07,screen_view,Dashboard,
28581,18154,3368,27-Aug-25,02:41:11,screen_view,Dashboard,
28641,30513,4048,25-Apr-25,04:36:51,screen_view,Dashboard,
28715,25411,3367,28-Mar-25,01:32:54,screen_view,Dashboard,
28718,23506,2030,02-May-25,04:36:57,screen_view,Dashboard,
28766,299,7162,16-Dec-25,19:36:48,screen_view,Dashboard,
28774,31762,4806,28-Jan-25,22:28:19,screen_view,Dashboard,
28785,21348,4631,26-Nov-25,05:20:29,screen_view,Dashboard,
28891,29788,3808,09-Oct-25,13:46:06,screen_view,Dashboard,
28928,24577,2021,16-Jun-25,16:18:06,screen_view,Dashboard,
28929,32109,4763,13-Jul-25,22:49:45,screen_view,Dashboard,
29068,20288,3658,29-Mar-25,10:01:38,screen_view,Dashboard,
29104,8000,6740,06-Aug-25,22:44:47,screen_view,Dashboard,
29126,4558,5690,05-Aug-25,23:01:55,screen_view,Dashboard,
29230,31369,6013,06-Nov-25,15:27:06,screen_view,Dashboard,
29246,21114,3948,13-Dec-25,19:14:02,screen_view,Dashboard,
29281,4996,1639,05-Jan-26,03:20:35,screen_view,Dashboard,
29282,34916,7525,13-May-25,20:25:15,screen_view,Dashboard,
29296,5063,7179,30-Aug-25,17:22:26,screen_view,Dashboard,
