assignment_id,experiment_id,user_id,variant,assigned_date
9001,12,3116,B,31-Jul-25
9008,12,690,B,23-Dec-25
9014,12,5279,B,22-Mar-25
9019,12,3174,B,07-Oct-25
9033,12,7929,B,08-Nov-25
9123,12,1896,B,19-Jun-25
9124,12,5635,B,01-Aug-25
9167,12,7719,B,07-May-25
9177,12,6942,B,01-Jan-25
9240,12,2758,B,27-Mar-25
9244,12,2749,B,01-May-25
9273,12,7430,B,17-Oct-25
9358,12,7152,B,19-Sep-25
9398,12,610,B,09-Apr-25
9449,12,6447,B,13-Jan-26
9459,12,908,B,06-Jan-25
9473,12,3156,B,04-Jul-25
9476,12,1039,B,04-Jan-25
9512,12,6770,B,22-Mar-25
9526,12,2754,B,20-May-25
9563,12,291,B,04-Apr-25
9564,12,1543,B,25-Feb-25
9600,12,3329,B,03-Jan-25
9627,12,4170,B,19-Jan-25
9632,12,7,B,17-Nov-25
9660,12,6608,B,25-Apr-25
9686,12,924,B,14-Oct-25
9693,12,6026,B,21-Sep-25
9715,12,1671,B,02-Apr-25
9765,12,4047,B,01-Apr-25
9788,12,2516,B,02-Oct-25
9789,12,1617,B,01-Dec-25
9806,12,1476,B,14-Oct-25
9881,12,7978,B,08-Oct-25
9892,12,3397,B,03-Jan-26
9930,12,5195,B,11-Sep-25
9939,12,2236,B,16-Apr-25
9953,12,1876,B,14-Jun-25
9981,12,4820,B,15-Sep-25
9991,12,4832,B,09-Jun-25
10016,12,4563,B,08-Nov-25
10019,12,975,B,06-Nov-25
10049,12,265,B,02-Aug-25
10053,12,4371,B,14-Nov-25
10061,12,4253,B,29-Jun-25
10150,12,4007,B,16-Dec-25
10190,12,1766,B,05-Oct-25
10193,12,3058,B,09-Oct-25
10202,12,5440,B,04-Apr-25
10206,12,4915,B,17-Jan-25
10212,12,6029,B,25-Aug-25
10226,12,2287,B,03-Jan-25
10229,12,2461,B,15-Sep-25
10234,12,4824,B,04-Dec-25
10256,12,1798,B,15-Feb-25
10261,12,2056,B,10-Nov-25
10340,12,5040,B,14-Aug-25
10379,12,7138,B,20-May-25
10388,12,7446,B,19-Jul-25
10397,12,415,B,13-Mar-25
10482,12,3854,B,02-Apr-25
10562,12,447,B,28-Dec-25
10573,12,6243,B,03-Jul-25
10601,12,7531,B,17-May-25
10607,12,2360,B,09-Jan-25
10613,12,3344,B,14-Jun-25
10627,12,7353,B,29-Dec-25
10636,12,3973,B,26-Mar-25
10686,12,1301,B,03-Feb-25
10696,12,6782,B,26-Feb-25
10728,12,6482,B,21-May-25
10747,12,6408,B,07-Jan-25
10751,12,4721,B,22-Apr-25
10753,12,4412,B,25-Oct-25
10765,12,1796,B,02-Nov-25
10813,12,7630,B,19-Oct-25
10828,12,5769,B,19-Feb-25
10846,12,5821,B,09-Apr-25
10867,12,2591,B,26-Oct-25
10872,12,4404,B,13-Mar-25
10883,12,1244,B,15-Aug-25
10986,12,7771,B,25-Aug-25
11051,12,4191,B,08-Nov-25
11098,12,1965,B,01-Sep-25
11124,12,3559,B,27-Nov-25
11186,12,3863,B,07-Oct-25
11282,12,2065,B,15-Jun-25
11418,12,6823,B,20-Jun-25
11425,12,4584,B,14-Aug-25
11429,12,2174,B,17-Feb-25
11483,12,7746,B,30-Sep-25
11518,12,4805,B,26-Dec-25
11527,12,2767,B,11-May-25
11547,12,4110,B,11-Jan-26
11551,12,5958,B,13-Jan-25
11570,12,6127,B,12-Aug-25
11571,12,974,B,09-Sep-25
11575,12,4803,B,12-Mar-25
11587,12,4992,B,09-Nov-25
11687,12,5612,B,05-Oct-25
11688,12,4995,B,17-Aug-25
11698,12,6884,B,02-Apr-25
11715,12,6220,B,01-Jun-25
11725,12,4264,B,17-Dec-25
11819,12,1636,B,03-Apr-25
11823,12,7657,B,08-Nov-25
11834,12,5403,B,17-Jan-25
11841,12,7284,B,15-Mar-25
11850,12,3602,B,03-Nov-25
11861,12,4867,B,10-Sep-25
11871,12,4813,B,10-May-25
11896,12,655,B,13-Dec-25
11900,12,7305,B,24-May-25
11954,12,2632,B,10-Sep-25
11994,12,4862,B,22-Dec-25
12032,12,6732,B,05-Apr-25
12121,12,5030,B,19-Dec-25
12131,12,6015,B,30-Mar-25
12133,12,4328,B,11-Jan-26
12139,12,7240,B,24-Jun-25
12143,12,5315,B,15-Dec-25
12161,12,803,B,20-Dec-25
12282,12,3889,B,26-Sep-25
12379,12,1312,B,02-Jan-25
12391,12,7969,B,17-May-25
12443,12,3737,B,06-Jul-25
12509,12,1797,B,27-Dec-25
12579,12,4568,B,18-Jun-25
12625,12,4878,B,12-Aug-25
12643,12,4115,B,12-Apr-25
12681,12,6516,B,05-Nov-25
12759,12,5257,B,04-Apr-25
12761,12,2237,B,05-Jun-25
12767,12,7651,B,09-Aug-25
12812,12,1555,B,28-Nov-25
12880,12,6542,B,05-Jan-26
12930,12,6427,B,20-Jul-25
12951,12,6357,B,06-Oct-25
12954,12,151,B,07-Jun-25
12971,12,6141,B,17-Jun-25
13016,12,2652,B,09-Aug-25
13031,12,4748,B,17-Jan-25
13073,12,1129,B,08-Dec-25
13104,12,482,B,06-Dec-25
13107,12,2374,B,28-Sep-25
13118,12,6450,B,09-Jan-26
13123,12,6822,B,29-Nov-25
13186,12,4925,B,03-Aug-25
13195,12,6027,B,02-Aug-25
13203,12,5523,B,10-Jul-25
13215,12,1542,B,05-Aug-25
13241,12,5022,B,16-Jul-25
13286,12,6126,B,25-Jan-25
13299,12,4147,B,18-Sep-25
13318,12,4409,B,07-Nov-25
13327,12,3837,B,25-Jul-25
13338,12,5809,B,03-Jan-25
13356,12,762,B,25-Mar-25
13376,12,7466,B,15-Feb-25
13381,12,1651,B,18-Feb-25
13467,12,3168,B,23-Apr-25
13489,12,1576,B,30-Aug-25
13565,12,831,B,26-Oct-25
13581,12,6717,B,23-Apr-25
13588,12,1353,B,07-Jul-25
13620,12,1532,B,17-Apr-25
13636,12,2780,B,08-May-25
13675,12,13,B,15-Apr-25
13676,12,2590,B,11-Jan-26
13684,12,5724,B,20-Sep-25
13690,12,1233,B,29-Mar-25
13703,12,832,B,23-Sep-25
13711,12,2576,B,29-Dec-25
13715,12,2340,B,31-Aug-25
13732,12,5538,B,12-Sep-25
13740,12,5222,B,03-Feb-25
13742,12,5691,B,21-May-25
13811,12,6407,B,24-Jan-25
13812,12,342,B,12-Dec-25
13829,12,1217,B,19-Jan-25
13834,12,6763,B,03-Jan-25
13835,12,2720,B,28-Dec-25
13845,12,276,B,16-Mar-25
13854,12,4236,B,28-Aug-25
13859,12,2070,B,03-Aug-25
13864,12,4756,B,02-Nov-25
13877,12,2032,B,21-Nov-25
13894,12,1791,B,21-Aug-25
13895,12,5276,B,09-May-25
13904,12,3745,B,17-Feb-25
13928,12,6242,B,07-Apr-25
13956,12,4531,B,28-Jan-25
13971,12,2887,B,27-Nov-25
13978,12,725,B,03-Sep-25
13980,12,7625,B,22-Feb-25
13983,12,4656,B,16-Jan-26
14001,12,3142,B,30-Apr-25
14042,12,2757,B,11-Aug-25
14066,12,7335,B,04-Jan-26
14074,12,3568,B,14-May-25
14090,12,4691,B,26-Feb-25
14098,12,4504,B,28-May-25
14146,12,72,B,01-Apr-25
14172,12,5281,B,23-Feb-25
14183,12,124,B,05-Apr-25
14185,12,3327,B,19-Nov-25
14207,12,5872,B,06-Jul-25
14214,12,6801,B,10-Jan-25
14241,12,3381,B,02-Oct-25
14260,12,823,B,06-Sep-25
14263,12,3495,B,16-Jun-25
14268,12,6853,B,06-Nov-25
14287,12,2220,B,22-Oct-25
14291,12,3118,B,11-Oct-25
14304,12,592,B,06-Sep-25
14319,12,7946,B,20-Dec-25
14321,12,7270,B,04-Dec-25
14373,12,369,B,18-Jan-25
14397,12,814,B,17-Oct-25
14433,12,7532,B,17-Aug-25
14438,12,4381,B,24-Jan-25
14439,12,4940,B,31-Oct-25
14445,12,3924,B,05-Feb-25
14487,12,555,B,13-Jun-25
14504,12,5084,B,01-Jun-25
14523,12,5387,B,01-Jan-26
14575,12,6947,B,07-Jul-25
14580,12,4120,B,20-Jun-25
14587,12,397,B,27-Apr-25
14618,12,1845,B,06-Nov-25
14628,12,3404,B,15-May-25
14662,12,5144,B,04-Apr-25
14727,12,138,B,13-Apr-25
14747,12,4123,B,08-Mar-25
14749,12,906,B,13-Jun-25
14764,12,7883,B,09-Jul-25
14782,12,6795,B,13-Jul-25
14796,12,391,B,02-Apr-25
14801,12,6173,B,09-Aug-25
14808,12,2983,B,03-Feb-25
14866,12,143,B,08-Jan-25
14912,12,344,B,27-Jun-25
14927,12,892,B,06-Jul-25
14963,12,7408,B,01-Apr-25
14981,12,950,B,27-Aug-25
14984,12,1930,B,15-Jan-26
14998,12,4156,B,20-Jul-25
15025,12,2010,B,01-May-25
15034,12,517,B,12-Aug-25
15048,12,7367,B,16-Jan-26
15066,12,232,B,09-Jan-26
15070,12,680,B,05-Nov-25
15083,12,7448,B,22-Nov-25
15089,12,1023,B,11-Nov-25
15093,12,650,B,08-Dec-25
15095,12,5689,B,06-Jan-26
15105,12,3289,B,10-Sep-25
15112,12,4719,B,16-Dec-25
15115,12,5507,B,29-Oct-25
15123,12,4032,B,12-May-25
15126,12,575,B,03-Sep-25
15150,12,1357,B,12-Feb-25
15188,12,1092,B,15-Nov-25
15235,12,4959,B,14-Aug-25
15239,12,5558,B,15-Mar-25
15271,12,1007,B,22-May-25
15276,12,6649,B,16-May-25
15295,12,1318,B,27-Jun-25
15320,12,433,B,26-Jun-25
15323,12,6545,B,09-Oct-25
15329,12,7914,B,05-Jul-25
15358,12,4732,B,26-Jul-25
15377,12,6938,B,31-Aug-25
15507,12,7823,B,10-Dec-25
15546,12,2042,B,10-Jan-25
15578,12,1075,B,04-Apr-25
15595,12,383,B,16-Jan-25
15607,12,5172,B,01-Oct-25
15644,12,4364,B,17-Jan-26
15650,12,4319,B,02-Aug-25
15691,12,13,B,22-Sep-25
15692,12,1772,B,15-Jan-25
15727,12,4966,B,03-Mar-25
15776,12,7357,B,07-Jan-25
15786,12,6842,B,28-Jan-25
15796,12,1325,B,08-Jan-25
15827,12,5615,B,14-Nov-25
15832,12,3395,B,26-Dec-25
15834,12,563,B,10-Mar-25
15871,12,7655,B,12-Dec-25
15885,12,4185,B,19-Apr-25
15890,12,256,B,18-Nov-25
15904,12,7870,B,12-Apr-25
15946,12,930,B,29-Jun-25
15952,12,447,B,18-Jul-25
15969,12,5246,B,13-Sep-25
15974,12,2173,B,14-Jul-25
15980,12,3481,B,26-Jun-25
16004,12,6248,B,03-Aug-25
16018,12,3091,B,27-Sep-25
16024,12,513,B,29-May-25
16037,12,6442,B,10-Mar-25
16038,12,1855,B,03-Aug-25
16055,12,227,B,02-Apr-25
16067,12,4317,B,01-Jan-26
16122,12,705,B,16-Mar-25
16124,12,699,B,14-Nov-25
16194,12,3840,B,12-Nov-25
16198,12,488,B,03-Nov-25
16234,12,7278,B,14-Nov-25
16285,12,7045,B,10-Oct-25
16296,12,2890,B,07-Apr-25
16320,12,7398,B,09-Jul-25
16364,12,1892,B,24-Sep-25
16400,12,1453,B,03-Jan-26
16433,12,6448,B,24-Sep-25
16438,12,3849,B,11-Jan-26
16453,12,3746,B,20-Apr-25
16476,12,4561,B,25-Aug-25
16490,12,4359,B,28-Jan-25
16509,12,4403,B,12-Jan-26
16568,12,7320,B,09-Feb-25
16594,12,4231,B,13-Apr-25
16603,12,6642,B,14-Aug-25
16647,12,7581,B,28-Dec-25
16654,12,2045,B,25-Feb-25
16700,12,565,B,06-Aug-25
16711,12,7774,B,24-Jul-25
16790,12,799,B,24-Sep-25
16795,12,6987,B,12-Jul-25
16800,12,7832,B,24-May-25
16825,12,76,B,03-Apr-25
16827,12,2499,B,03-Aug-25
16851,12,5126,B,30-Nov-25
16874,12,7742,B,17-Feb-25
16881,12,2764,B,29-Oct-25
16891,12,6112,B,21-Jul-25
16912,12,2102,B,20-Aug-25
16919,12,4226,B,23-Oct-25
16958,12,7474,B,15-Oct-25
16999,12,4849,B,20-Mar-25
17010,12,4113,B,25-Sep-25
17011,12,798,B,13-Feb-25
17041,12,5406,B,30-Jan-25
17092,12,6478,B,14-Apr-25
17155,12,336,B,29-Aug-25
17182,12,4403,B,11-Nov-25
17268,12,5174,B,23-Aug-25
17297,12,6111,B,01-Jan-26
17317,12,2394,B,17-Jul-25
17333,12,1050,B,07-May-25
17368,12,7706,B,15-May-25
17382,12,7731,B,27-Feb-25
17405,12,4285,B,24-Jun-25
17414,12,6257,B,09-Jul-25
17430,12,7837,B,05-Jan-26
17460,12,4645,B,18-Sep-25
17464,12,6600,B,22-Feb-25
17475,12,4111,B,16-Sep-25
17482,12,3444,B,06-Jan-26
17483,12,229,B,28-Jul-25
17589,12,1945,B,22-Apr-25
17599,12,2714,B,16-Aug-25
17654,12,6078,B,04-May-25
17755,12,3333,B,11-Dec-25
17759,12,938,B,11-May-25
17822,12,3409,B,19-Apr-25
17831,12,2836,B,15-Jan-26
17840,12,1376,B,21-Sep-25
17862,12,2333,B,06-Jan-25
17897,12,2652,B,10-Feb-25
17900,12,4839,B,12-May-25
18000,12,4566,B,20-Dec-25
18024,12,6586,B,17-May-25
18065,12,2788,B,04-Jun-25
18087,12,3381,B,27-Jan-25
18093,12,2503,B,29-Dec-25
18096,12,5027,B,17-Mar-25
18115,12,3765,B,02-Oct-25
18128,12,4830,B,31-Jul-25
18130,12,6390,B,15-Oct-25
18135,12,1811,B,09-Mar-25
18138,12,241,B,13-Jun-25
18241,12,6292,B,15-Aug-25
18284,12,7948,B,13-Nov-25
18288,12,6856,B,29-Oct-25
18311,12,6053,B,28-Jan-25
18313,12,2270,B,08-Jan-25
18317,12,6436,B,26-Feb-25
18318,12,7412,B,27-Aug-25
18362,12,6311,B,28-Apr-25
18369,12,1470,B,03-Apr-25
18374,12,5229,B,10-Aug-25
18383,12,2612,B,07-Dec-25
18476,12,4672,B,05-Jan-25
18500,12,5403,B,13-Nov-25
18532,12,5818,B,13-Mar-25
18534,12,4348,B,22-Feb-25
18537,12,2078,B,09-Dec-25
18560,12,2519,B,31-May-25
18568,12,5152,B,26-Nov-25
18582,12,2925,B,25-Mar-25
18614,12,3939,B,20-Oct-25
18627,12,4752,B,20-Sep-25
18635,12,26,B,17-Jan-25
18644,12,4336,B,28-Jan-25
18685,12,397,B,06-Jun-25
18689,12,6281,B,17-Mar-25
18705,12,7725,B,04-Jan-25
18711,12,3681,B,19-Mar-25
18727,12,2339,B,21-Feb-25
18769,12,3610,B,08-Dec-25
18804,12,7007,B,29-Apr-25
18814,12,4957,B,18-Oct-25
18819,12,4813,B,05-Aug-25
18835,12,7332,B,11-Sep-25
18846,12,7536,B,19-Apr-25
18848,12,6767,B,08-Feb-25
18859,12,6309,B,16-Oct-25
18878,12,1408,B,26-Feb-25
18882,12,873,B,13-Oct-25
18910,12,3894,B,26-May-25
18939,12,3441,B,15-Jan-26
18966,12,2401,B,11-Jul-25
18978,12,3852,B,03-Nov-25
18981,12,7267,B,13-Jan-26
19052,12,816,B,25-Jan-25
19071,12,223,B,12-Feb-25
19079,12,1439,B,18-Jan-25
19080,12,2087,B,04-Mar-25
19081,12,4298,B,26-Aug-25
19087,12,6583,B,24-Nov-25
19109,12,6354,B,28-Feb-25
19116,12,4438,B,21-Feb-25
19131,12,5449,B,24-Oct-25
19147,12,964,B,02-Apr-25
19162,12,7278,B,08-Jul-25
19174,12,3553,B,05-Apr-25
19183,12,2696,B,13-Jan-26
19205,12,1730,B,17-Dec-25
19210,12,7969,B,31-Aug-25
19257,12,6585,B,13-Jul-25
19297,12,5281,B,09-Jan-26
19319,12,7685,B,03-Jun-25
19387,12,3622,B,07-Sep-25
19388,12,8,B,10-Feb-25
19435,12,1072,B,12-Apr-25
19453,12,6039,B,17-Jun-25
19491,12,7181,B,11-Oct-25
19494,12,6758,B,19-Aug-25
19512,12,996,B,28-Sep-25
19594,12,4223,B,14-Feb-25
19600,12,1028,B,17-Aug-25
19620,12,6781,B,24-Mar-25
19638,12,7361,B,22-Oct-25
19706,12,6743,B,23-Apr-25
19747,12,1294,B,02-Feb-25
19779,12,1911,B,23-Sep-25
19798,12,1736,B,04-Aug-25
19818,12,5478,B,25-Aug-25
19831,12,7944,B,03-Jul-25
19915,12,7781,B,03-Jul-25
23,2,3499,B,16-Apr-25
59,2,2216,B,10-Jan-26
74,2,1446,B,01-Jan-25
77,2,2910,B,23-Sep-25
143,2,5009,B,31-Jul-25
154,2,1390,B,17-Nov-25
161,2,5237,B,11-Jan-25
164,2,7579,B,21-Nov-25
166,2,3728,B,02-Oct-25
172,2,6054,B,29-Nov-25
232,2,6766,B,21-Mar-25
233,2,2649,B,14-Nov-25
256,2,5485,B,21-Apr-25
283,2,2353,B,28-Jan-25
288,2,5452,B,29-Oct-25
302,2,3387,B,11-Aug-25
309,2,6631,B,30-Oct-25
318,2,2739,B,26-Jan-25
346,2,6781,B,18-Jul-25
372,2,6562,B,23-Feb-25
376,2,4772,B,31-Jul-25
398,2,338,B,31-Dec-25
448,2,2588,B,29-Mar-25
460,2,982,B,18-Sep-25
461,2,7930,B,21-Mar-25
475,2,1815,B,16-Dec-25
486,2,1201,B,18-Sep-25
488,2,2771,B,17-Aug-25
541,2,1850,B,01-Mar-25
579,2,4135,B,22-Feb-25
603,2,4872,B,21-Jun-25
611,2,5440,B,12-Feb-25
627,2,2621,B,17-Jan-25
641,2,6164,B,06-Dec-25
683,2,7915,B,30-Aug-25
719,2,1524,B,29-Apr-25
742,2,4386,B,05-Jun-25
780,2,7801,B,07-Apr-25
876,2,5256,B,04-Apr-25
897,2,4582,B,07-Jan-25
952,2,3645,B,08-Jun-25
961,2,6823,B,24-Oct-25
1000,2,2352,B,21-Jul-25
1001,2,6302,B,04-May-25
1031,2,5065,B,11-Jan-25
1051,2,5995,B,21-Feb-25
1086,2,5108,B,27-Jul-25
1100,2,5764,B,15-Nov-25
1138,2,2155,B,15-Aug-25
1153,2,6366,B,08-Aug-25
1160,2,3924,B,03-Dec-25
1161,2,5655,B,15-Apr-25
1162,2,2368,B,26-Mar-25
1198,2,4060,B,02-Oct-25
1213,2,1206,B,25-Mar-25
1215,2,4210,B,10-Feb-25
1276,2,6741,B,20-Feb-25
1282,2,4421,B,26-Jan-25
1344,2,6730,B,30-Jun-25
1387,2,3869,B,13-Jan-26
1437,2,1150,B,14-Dec-25
1485,2,4710,B,06-Oct-25
1495,2,5910,B,08-Jan-25
1509,2,2899,B,10-Mar-25
1546,2,1739,B,11-Jan-25
1571,2,3760,B,14-Sep-25
1598,2,3343,B,10-Jun-25
1601,2,3992,B,27-Dec-25
1625,2,7712,B,31-Mar-25
1638,2,6063,B,13-Aug-25
1658,2,235,B,21-Feb-25
1696,2,7846,B,11-Jan-25
1701,2,6378,B,01-Feb-25
1725,2,6152,B,04-Jul-25
1770,2,5628,B,07-Jun-25
1800,2,3435,B,31-Jul-25
1803,2,5325,B,30-Nov-25
1804,2,1960,B,30-Sep-25
1805,2,672,B,24-Dec-25
1808,2,7872,B,06-Jul-25
1842,2,4001,B,22-Nov-25
1847,2,1763,B,01-Jun-25
1850,2,3407,B,24-Aug-25
1856,2,445,B,07-May-25
1880,2,3502,B,19-Nov-25
1886,2,1680,B,07-Sep-25
1902,2,869,B,03-Feb-25
1905,2,6517,B,26-Jul-25
1952,2,1106,B,20-Mar-25
1956,2,3422,B,22-Feb-25
1969,2,3477,B,11-Apr-25
2010,2,2420,B,22-Nov-25
2050,2,3825,B,06-Jan-25
2051,2,1729,B,02-Nov-25
2089,2,3494,B,26-Oct-25
2104,2,3586,B,09-Mar-25
2123,2,5316,B,19-Nov-25
2131,2,1989,B,22-Jun-25
2194,2,7595,B,27-Oct-25
2233,2,3077,B,19-Nov-25
2301,2,4147,B,05-Sep-25
2302,2,5435,B,05-Feb-25
2311,2,4516,B,27-Jul-25
2327,2,1640,B,11-Jan-25
2338,2,5560,B,26-Sep-25
2373,2,386,B,21-May-25
2402,2,5194,B,22-Apr-25
2443,2,7276,B,10-Sep-25
2480,2,2826,B,08-Nov-25
2493,2,4296,B,03-Aug-25
2497,2,1004,B,11-Feb-25
2508,2,1683,B,02-Mar-25
2514,2,4438,B,20-Feb-25
2567,2,5794,B,18-Nov-25
2573,2,2365,B,29-Mar-25
2585,2,5490,B,08-Mar-25
2588,2,1625,B,29-Sep-25
2600,2,3693,B,27-Apr-25
2601,2,4296,B,24-Nov-25
2603,2,2866,B,21-Feb-25
2606,2,3310,B,25-Jun-25
2614,2,821,B,13-Jun-25
2629,2,1957,B,06-Oct-25
2702,2,2122,B,26-Jan-25
2703,2,2484,B,02-Jan-26
2710,2,7990,B,16-Sep-25
2714,2,4390,B,08-Nov-25
2818,2,7898,B,07-Jan-26
2833,2,4614,B,31-Oct-25
2909,2,6579,B,31-Mar-25
2920,2,4518,B,31-Jul-25
2950,2,327,B,07-Oct-25
3049,2,969,B,25-May-25
3060,2,6210,B,14-Jul-25
3083,2,1074,B,26-Aug-25
3089,2,2881,B,15-Apr-25
3095,2,3041,B,23-Apr-25
3102,2,5433,B,12-May-25
3140,2,4671,B,09-Feb-25
3163,2,3260,B,12-Feb-25
3184,2,883,B,27-Aug-25
3194,2,681,B,04-Mar-25
3213,2,6169,B,24-May-25
3226,2,2989,B,20-Nov-25
3243,2,4377,B,21-Jan-25
3289,2,5504,B,09-Jan-26
3300,2,6038,B,18-Feb-25
3314,2,3166,B,06-Jan-26
3381,2,2333,B,08-Aug-25
3390,2,228,B,22-Jan-25
3392,2,1236,B,27-Jun-25
3420,2,1626,B,20-Mar-25
3447,2,4789,B,23-May-25
3481,2,1934,B,21-Feb-25
3509,2,2159,B,04-Nov-25
3516,2,5350,B,23-Dec-25
3537,2,987,B,30-Nov-25
3613,2,3450,B,13-Sep-25
3625,2,2017,B,12-Jan-25
3630,2,3284,B,24-Jul-25
3645,2,1387,B,19-Jul-25
3663,2,1154,B,18-Oct-25
3669,2,6403,B,05-Feb-25
3724,2,6369,B,12-Oct-25
3762,2,7045,B,13-Sep-25
3799,2,2355,B,11-Sep-25
3804,2,7453,B,24-Nov-25
3831,2,4952,B,13-Jan-26
3832,2,5874,B,28-Feb-25
3835,2,4378,B,04-Jul-25
3845,2,6797,B,14-Sep-25
3873,2,3658,B,21-Jun-25
3928,2,4651,B,28-Dec-25
3985,2,5728,B,30-Nov-25
4000,2,68,B,23-Apr-25
4008,2,5809,B,11-Apr-25
4013,2,5566,B,24-Oct-25
4033,2,863,B,23-May-25
4083,2,5977,B,16-Mar-25
4090,2,5005,B,24-Sep-25
4094,2,944,B,08-Jan-26
4138,2,1497,B,10-Jan-25
4156,2,7368,B,03-Nov-25
4157,2,2084,B,05-Mar-25
4213,2,7377,B,30-May-25
4226,2,2408,B,18-Feb-25
4292,2,7927,B,17-Apr-25
4302,2,5191,B,22-Nov-25
4321,2,7695,B,21-Nov-25
4326,2,7774,B,13-Jun-25
4377,2,69,B,06-Dec-25
4399,2,2749,B,23-Sep-25
4400,2,6884,B,26-Mar-25
4401,2,1626,B,04-Jan-25
4409,2,5203,B,07-Dec-25
4414,2,7292,B,18-Mar-25
4422,2,6856,B,02-Jan-26
4431,2,617,B,05-Jun-25
4438,2,2052,B,20-Sep-25
4454,2,2815,B,04-Apr-25
4458,2,2969,B,27-Oct-25
4495,2,1183,B,27-Apr-25
4516,2,939,B,27-Mar-25
4538,2,7456,B,10-Dec-25
4563,2,6309,B,29-Dec-25
4589,2,7080,B,15-Jan-25
4603,2,3409,B,06-Aug-25
4643,2,2102,B,11-Oct-25
4651,2,544,B,14-Nov-25
4658,2,6493,B,09-Oct-25
4719,2,3485,B,14-Jun-25
4840,2,5984,B,13-Jan-26
4860,2,712,B,22-Nov-25
4868,2,488,B,02-Jul-25
4870,2,5418,B,15-Nov-25
4911,2,5238,B,06-Jul-25
4916,2,3463,B,04-Apr-25
4949,2,5475,B,18-Oct-25
4950,2,3601,B,19-Jan-25
4976,2,4747,B,30-Sep-25
4977,2,6080,B,01-Nov-25
4980,2,7543,B,25-Sep-25
5028,2,5944,B,16-Jan-26
5029,2,4184,B,14-Feb-25
5040,2,5195,B,11-Mar-25
5074,2,7501,B,02-Sep-25
5079,2,2197,B,13-Jan-25
5082,2,459,B,22-Sep-25
5122,2,1135,B,10-May-25
5135,2,7485,B,07-Jan-25
5137,2,4454,B,19-Feb-25
5143,2,2795,B,23-Apr-25
5150,2,7535,B,21-Feb-25
5162,2,6982,B,16-Sep-25
5166,2,4033,B,20-Nov-25
5197,2,2786,B,25-Apr-25
5262,2,991,B,12-Aug-25
5312,2,5886,B,17-Jun-25
5320,2,3681,B,26-Aug-25
5321,2,7707,B,28-Jun-25
5331,2,5824,B,26-Jun-25
5419,2,6588,B,11-Jul-25
5434,2,4361,B,26-Oct-25
5449,2,4116,B,18-Dec-25
5460,2,7010,B,27-Feb-25
5472,2,6877,B,24-Jul-25
5490,2,5330,B,18-Jul-25
5511,2,6413,B,03-Feb-25
5517,2,7382,B,07-Oct-25
5519,2,5972,B,08-Mar-25
5549,2,7319,B,01-May-25
5610,2,3139,B,12-Oct-25
5631,2,4362,B,27-Nov-25
5633,2,1797,B,06-Dec-25
5644,2,859,B,24-Jun-25
5648,2,3465,B,09-Dec-25
5657,2,4468,B,13-Jan-25
5670,2,1764,B,18-Jan-26
5680,2,6857,B,01-Jan-26
5694,2,6037,B,29-Apr-25
5713,2,2032,B,29-Nov-25
5815,2,6069,B,14-Aug-25
5832,2,1866,B,05-Jan-25
5849,2,553,B,17-Sep-25
5853,2,3049,B,03-Jan-25
5931,2,6380,B,15-Nov-25
5936,2,5786,B,04-Mar-25
5953,2,3109,B,12-Apr-25
5975,2,7006,B,24-Jun-25
5996,2,2293,B,25-Nov-25
6006,2,7794,B,05-Mar-25
6033,2,642,B,18-Apr-25
6076,2,2690,B,08-Sep-25
6122,2,4448,B,04-Dec-25
6218,2,4419,B,26-Nov-25
6251,2,1061,B,10-Mar-25
6308,2,7172,B,26-Feb-25
6365,2,1496,B,20-Mar-25
6382,2,7070,B,21-Oct-25
6434,2,1170,B,30-Dec-25
6443,2,5797,B,14-May-25
6511,2,3152,B,04-Dec-25
6546,2,7250,B,27-Jan-25
6554,2,3113,B,30-Jul-25
6563,2,4063,B,24-Aug-25
6635,2,7789,B,10-Feb-25
6667,2,6334,B,08-Jan-25
6681,2,7969,B,08-Jun-25
6711,2,6091,B,03-Jun-25
6743,2,5399,B,05-Sep-25
6782,2,5886,B,04-Nov-25
6786,2,2813,B,06-May-25
6827,2,2526,B,19-Aug-25
6869,2,2603,B,02-Dec-25
6891,2,4698,B,06-Mar-25
6931,2,4525,B,21-Oct-25
6970,2,4553,B,10-Feb-25
6974,2,1501,B,29-Aug-25
6995,2,2430,B,12-Nov-25
7044,2,2657,B,18-Aug-25
7049,2,6281,B,18-Sep-25
7054,2,3472,B,10-Feb-25
7055,2,3685,B,11-Aug-25
7083,2,5270,B,07-Sep-25
7113,2,4943,B,11-Mar-25
7116,2,713,B,07-Dec-25
7124,2,5882,B,14-Oct-25
7130,2,4443,B,03-Jun-25
7140,2,1188,B,29-Aug-25
7214,2,3441,B,26-Jul-25
7231,2,4925,B,26-Aug-25
7317,2,6987,B,21-May-25
7331,2,3895,B,29-Sep-25
7334,2,3992,B,03-Jan-26
7391,2,2752,B,07-Oct-25
7399,2,7599,B,06-May-25
7485,2,7524,B,11-May-25
7504,2,979,B,25-Apr-25
7527,2,4358,B,28-May-25
7531,2,4935,B,06-Jun-25
7563,2,1952,B,01-Jul-25
7582,2,5296,B,16-Apr-25
7601,2,6289,B,09-Jan-26
7609,2,7149,B,28-May-25
7617,2,7847,B,11-Feb-25
7650,2,4595,B,27-Jul-25
7666,2,2364,B,28-Mar-25
