subscription_id,user_id,plan_id,start_date,end_date,status,cancel_reason
9154,88,3,03-03-2025,25-04-2025,canceled,Too expensive
9812,3355,3,01-06-2025,17-07-2025,canceled,Too expensive
9815,2416,3,14-11-2025,24-01-2026,canceled,Too expensive
9840,1070,3,02-12-2025,22-02-2026,canceled,Too expensive
9938,2389,3,18-06-2025,05-08-2025,canceled,Too expensive
10386,6712,3,20-10-2025,04-04-2026,canceled,Too expensive
10415,5773,3,08-03-2025,10-06-2025,canceled,Too expensive
10505,6421,3,18-06-2025,14-12-2025,canceled,Too expensive
10569,2022,3,10-10-2025,19-01-2026,canceled,Too expensive
10707,2815,3,31-03-2025,05-08-2025,canceled,Too expensive
11284,2004,3,10-07-2025,18-08-2025,canceled,Too expensive
11305,4311,3,05-09-2025,12-12-2025,canceled,Too expensive
11544,7068,3,06-10-2025,27-10-2025,canceled,Too expensive
11757,5111,3,06-03-2025,11-07-2025,canceled,Too expensive
11959,1236,3,27-02-2025,13-06-2025,canceled,Too expensive
173,4995,3,10-10-2025,18-03-2026,canceled,Content not relevant
223,6065,3,09-04-2025,25-08-2025,canceled,Content not relevant
300,3965,3,11-04-2025,05-07-2025,canceled,Content not relevant
309,979,3,02-05-2025,12-09-2025,canceled,Content not relevant
755,919,3,02-10-2025,30-03-2026,canceled,Content not relevant
781,6335,3,09-01-2025,14-03-2025,canceled,Content not relevant
1108,6854,3,10-04-2025,17-07-2025,canceled,Content not relevant
1112,112,3,10-04-2025,10-09-2025,canceled,Content not relevant
1197,5,3,17-03-2025,30-06-2025,canceled,Content not relevant
1300,7452,3,13-11-2025,25-11-2025,canceled,Content not relevant
1351,5775,3,22-04-2025,23-09-2025,canceled,Content not relevant
1354,2437,3,17-10-2025,16-12-2025,canceled,Content not relevant
1359,4847,3,28-03-2025,02-08-2025,canceled,Content not relevant
1606,2933,3,11-09-2025,21-10-2025,canceled,Content not relevant
1661,6716,3,14-02-2025,28-07-2025,canceled,Content not relevant
1673,2223,3,09-03-2025,16-04-2025,canceled,Content not relevant
1918,3000,3,13-02-2025,03-07-2025,canceled,Content not relevant
1953,4274,3,17-09-2025,11-11-2025,canceled,Content not relevant
2163,5909,3,24-06-2025,15-11-2025,canceled,Content not relevant
2247,2,3,28-07-2025,12-09-2025,canceled,Content not relevant
2501,2449,3,01-01-2025,23-04-2025,canceled,Content not relevant
2599,4180,3,08-07-2025,15-09-2025,canceled,Content not relevant
2993,6068,3,18-01-2025,24-06-2025,canceled,Content not relevant
3043,1343,3,12-06-2025,19-08-2025,canceled,Content not relevant
3077,338,3,10-01-2025,21-04-2025,canceled,Content not relevant
3119,726,3,31-10-2025,07-03-2026,canceled,Content not relevant
3704,1426,3,22-05-2025,26-08-2025,canceled,Content not relevant
3742,499,3,23-04-2025,13-07-2025,canceled,Content not relevant
3819,6206,3,10-03-2025,23-05-2025,canceled,Content not relevant
4056,6500,3,04-10-2025,12-12-2025,canceled,Content not relevant
4173,1800,3,26-06-2025,22-11-2025,canceled,Content not relevant
4329,5125,3,17-04-2025,24-07-2025,canceled,Content not relevant
4442,858,3,06-06-2025,04-10-2025,canceled,Content not relevant
4534,6122,3,29-10-2025,22-01-2026,canceled,Content not relevant
4541,2106,3,22-10-2025,09-03-2026,canceled,Content not relevant
4577,3248,3,05-11-2025,26-02-2026,canceled,Content not relevant
4631,7852,3,22-06-2025,06-11-2025,canceled,Content not relevant
4708,1815,3,24-10-2025,17-02-2026,canceled,Content not relevant
4869,2994,3,14-07-2025,27-12-2025,canceled,Content not relevant
4962,3363,3,18-04-2025,30-09-2025,canceled,Content not relevant
5049,6408,3,27-03-2025,13-09-2025,canceled,Content not relevant
5112,890,3,14-07-2025,24-08-2025,canceled,Content not relevant
5134,5183,3,23-02-2025,02-07-2025,canceled,Content not relevant
5504,3754,3,01-08-2025,28-09-2025,canceled,Content not relevant
5591,6024,3,23-07-2025,09-12-2025,canceled,Content not relevant
5778,3147,3,08-10-2025,30-11-2025,canceled,Content not relevant
5847,508,3,16-07-2025,06-09-2025,canceled,Content not relevant
5860,6623,3,03-06-2025,03-07-2025,canceled,Content not relevant
6081,1535,3,14-06-2025,07-12-2025,canceled,Content not relevant
6099,5087,3,17-06-2025,27-06-2025,canceled,Content not relevant
6257,4637,3,26-09-2025,24-10-2025,canceled,Content not relevant
6760,1613,3,20-03-2025,18-08-2025,canceled,Content not relevant
6907,535,3,20-03-2025,13-07-2025,canceled,Content not relevant
7038,5418,3,17-05-2025,11-08-2025,canceled,Content not relevant
7124,2807,3,07-08-2025,02-12-2025,canceled,Content not relevant
7345,3741,3,13-05-2025,07-10-2025,canceled,Content not relevant
7539,6223,3,22-06-2025,29-06-2025,canceled,Content not relevant
7921,2070,3,23-12-2025,19-02-2026,canceled,Content not relevant
8048,4087,3,14-03-2025,02-04-2025,canceled,Content not relevant
8080,415,3,13-09-2025,28-09-2025,canceled,Content not relevant
8240,2967,3,29-06-2025,09-08-2025,canceled,Content not relevant
8267,500,3,28-12-2025,10-06-2026,canceled,Content not relevant
8286,5255,3,13-04-2025,19-05-2025,canceled,Content not relevant
8477,5357,3,06-11-2025,20-04-2026,canceled,Content not relevant
8600,1510,3,04-01-2026,22-05-2026,canceled,Content not relevant
8646,535,3,13-05-2025,24-06-2025,canceled,Content not relevant
8714,1617,3,25-03-2025,09-07-2025,canceled,Content not relevant
8812,5587,3,12-05-2025,23-06-2025,canceled,Content not relevant
8875,6586,3,08-10-2025,18-01-2026,canceled,Content not relevant
8892,4791,3,11-06-2025,20-10-2025,canceled,Content not relevant
8924,6810,3,05-12-2025,08-03-2026,canceled,Content not relevant
9349,3562,3,08-03-2025,29-03-2025,canceled,Content not relevant
9399,3556,3,27-01-2025,22-07-2025,canceled,Content not relevant
9425,7863,3,14-06-2025,14-08-2025,canceled,Content not relevant
9432,7301,3,07-12-2025,11-04-2026,canceled,Content not relevant
9478,6074,3,03-01-2025,03-05-2025,canceled,Content not relevant
9602,2346,3,07-02-2025,04-05-2025,canceled,Content not relevant
10024,597,3,06-01-2026,02-02-2026,canceled,Content not relevant
10155,4754,3,08-08-2025,25-08-2025,canceled,Content not relevant
10366,6782,3,31-08-2025,05-12-2025,canceled,Content not relevant
10565,7294,3,08-06-2025,03-11-2025,canceled,Content not relevant
10818,6971,3,11-04-2025,15-08-2025,canceled,Content not relevant
10941,6317,3,24-02-2025,21-03-2025,canceled,Content not relevant
10974,1740,3,29-04-2025,24-08-2025,canceled,Content not relevant
11007,3018,3,17-12-2025,22-03-2026,canceled,Content not relevant
11012,5113,3,07-04-2025,02-05-2025,canceled,Content not relevant
11133,5695,3,01-08-2025,08-10-2025,canceled,Content not relevant
11370,5469,3,06-03-2025,02-08-2025,canceled,Content not relevant
11457,4076,3,07-04-2025,20-07-2025,canceled,Content not relevant
11720,5499,3,20-08-2025,01-01-2026,canceled,Content not relevant
11763,2239,3,30-06-2025,28-11-2025,canceled,Content not relevant
11857,995,3,16-05-2025,27-10-2025,canceled,Content not relevant
439,5304,3,07-06-2025,23-07-2025,canceled,Found alternative
457,1373,3,22-10-2025,25-03-2026,canceled,Found alternative
493,7489,3,09-09-2025,24-12-2025,canceled,Found alternative
570,4281,3,24-04-2025,03-08-2025,canceled,Found alternative
587,2415,3,08-12-2025,13-02-2026,canceled,Found alternative
854,1423,3,14-10-2025,07-12-2025,canceled,Found alternative
868,4579,3,24-11-2025,03-01-2026,canceled,Found alternative
884,5796,3,12-10-2025,14-02-2026,canceled,Found alternative
908,6052,3,08-05-2025,24-09-2025,canceled,Found alternative
910,7215,3,29-03-2025,14-09-2025,canceled,Found alternative
960,4096,3,11-09-2025,09-01-2026,canceled,Found alternative
1195,6743,3,10-10-2025,11-11-2025,canceled,Found alternative
1276,1785,3,07-07-2025,19-07-2025,canceled,Found alternative
1292,402,3,15-05-2025,19-08-2025,canceled,Found alternative
1523,7780,3,09-05-2025,02-10-2025,canceled,Found alternative
1703,2052,3,07-02-2025,18-03-2025,canceled,Found alternative
1925,651,3,22-08-2025,14-12-2025,canceled,Found alternative
2084,2177,3,19-04-2025,23-06-2025,canceled,Found alternative
2151,5726,3,04-09-2025,10-11-2025,canceled,Found alternative
2190,4184,3,24-05-2025,06-08-2025,canceled,Found alternative
2299,2950,3,06-04-2025,18-08-2025,canceled,Found alternative
2377,7747,3,05-08-2025,22-08-2025,canceled,Found alternative
2438,5797,3,21-08-2025,24-09-2025,canceled,Found alternative
2595,7062,3,02-02-2025,09-04-2025,canceled,Found alternative
3053,4389,3,01-02-2025,17-03-2025,canceled,Found alternative
3055,4612,3,19-08-2025,04-12-2025,canceled,Found alternative
3149,1445,3,27-02-2025,01-05-2025,canceled,Found alternative
3657,2546,3,27-06-2025,27-10-2025,canceled,Found alternative
3687,6947,3,11-11-2025,19-03-2026,canceled,Found alternative
3841,760,3,08-01-2026,28-03-2026,canceled,Found alternative
3879,1243,3,10-05-2025,18-07-2025,canceled,Found alternative
3889,2848,3,26-03-2025,05-04-2025,canceled,Found alternative
3942,5125,3,31-01-2025,18-05-2025,canceled,Found alternative
3952,3097,3,17-05-2025,14-06-2025,canceled,Found alternative
4081,4128,3,04-07-2025,07-10-2025,canceled,Found alternative
4113,4399,3,13-07-2025,22-12-2025,canceled,Found alternative
4188,3732,3,12-02-2025,26-07-2025,canceled,Found alternative
4206,7043,3,03-02-2025,18-07-2025,canceled,Found alternative
4286,5334,3,31-08-2025,20-11-2025,canceled,Found alternative
4295,2829,3,30-11-2025,17-02-2026,canceled,Found alternative
4348,7779,3,29-01-2025,27-03-2025,canceled,Found alternative
4372,7729,3,07-12-2025,05-03-2026,canceled,Found alternative
4448,6830,3,11-12-2025,22-01-2026,canceled,Found alternative
4508,2140,3,29-01-2025,22-05-2025,canceled,Found alternative
4715,3940,3,24-04-2025,09-09-2025,canceled,Found alternative
4731,5263,3,08-09-2025,23-09-2025,canceled,Found alternative
4767,2423,3,11-07-2025,23-08-2025,canceled,Found alternative
4793,3520,3,29-08-2025,05-10-2025,canceled,Found alternative
5169,4837,3,13-08-2025,01-11-2025,canceled,Found alternative
5187,5925,3,27-09-2025,10-12-2025,canceled,Found alternative
5218,4782,3,05-06-2025,23-08-2025,canceled,Found alternative
5242,6468,3,02-06-2025,13-07-2025,canceled,Found alternative
5391,4063,3,02-06-2025,02-10-2025,canceled,Found alternative
5583,2522,3,05-08-2025,20-09-2025,canceled,Found alternative
5819,1049,3,18-05-2025,13-10-2025,canceled,Found alternative
5953,5858,3,02-09-2025,22-12-2025,canceled,Found alternative
5998,1531,3,28-12-2025,18-02-2026,canceled,Found alternative
6091,7593,3,12-11-2025,29-12-2025,canceled,Found alternative
6275,4062,3,13-03-2025,03-07-2025,canceled,Found alternative
6309,3426,3,21-05-2025,10-06-2025,canceled,Found alternative
6369,6685,3,22-07-2025,20-10-2025,canceled,Found alternative
6678,6996,3,12-07-2025,15-10-2025,canceled,Found alternative
6888,4964,3,25-02-2025,25-07-2025,canceled,Found alternative
6912,1120,3,23-04-2025,03-07-2025,canceled,Found alternative
7176,4826,3,10-03-2025,27-07-2025,canceled,Found alternative
7271,5758,3,20-08-2025,19-11-2025,canceled,Found alternative
7748,1088,3,25-01-2025,24-02-2025,canceled,Found alternative
7770,6097,3,12-04-2025,24-04-2025,canceled,Found alternative
7836,7392,3,25-09-2025,09-03-2026,canceled,Found alternative
7882,1152,3,17-04-2025,28-05-2025,canceled,Found alternative
7982,7875,3,02-08-2025,09-10-2025,canceled,Found alternative
8141,5455,3,08-01-2026,01-05-2026,canceled,Found alternative
8231,1161,3,22-09-2025,14-12-2025,canceled,Found alternative
8320,7670,3,06-01-2025,19-01-2025,canceled,Found alternative
8499,2123,3,13-12-2025,17-04-2026,canceled,Found alternative
8567,6028,3,24-08-2025,16-12-2025,canceled,Found alternative
8621,2613,3,16-06-2025,25-10-2025,canceled,Found alternative
9056,5344,3,02-04-2025,10-08-2025,canceled,Found alternative
9289,3119,3,18-09-2025,10-11-2025,canceled,Found alternative
9439,4589,3,16-10-2025,28-11-2025,canceled,Found alternative
9536,1958,3,28-01-2025,11-06-2025,canceled,Found alternative
9713,975,3,10-11-2025,24-03-2026,canceled,Found alternative
9780,7466,3,24-05-2025,23-09-2025,canceled,Found alternative
9858,6616,3,08-09-2025,22-12-2025,canceled,Found alternative
9912,2611,3,23-09-2025,21-01-2026,canceled,Found alternative
10202,22,3,05-03-2025,10-04-2025,canceled,Found alternative
10225,2330,3,07-11-2025,04-04-2026,canceled,Found alternative
10226,7981,3,07-10-2025,14-10-2025,canceled,Found alternative
10356,5257,3,06-06-2025,06-11-2025,canceled,Found alternative
10504,7357,3,09-08-2025,11-11-2025,canceled,Found alternative
10666,3112,3,06-06-2025,28-08-2025,canceled,Found alternative
10702,2369,3,19-03-2025,13-06-2025,canceled,Found alternative
10739,774,3,29-09-2025,12-02-2026,canceled,Found alternative
11004,1002,3,15-12-2025,11-03-2026,canceled,Found alternative
11277,3944,3,05-07-2025,04-12-2025,canceled,Found alternative
11465,612,3,18-01-2025,20-04-2025,canceled,Found alternative
11493,587,3,22-02-2025,14-05-2025,canceled,Found alternative
11563,543,3,08-03-2025,22-07-2025,canceled,Found alternative
11657,5187,3,23-07-2025,14-01-2026,canceled,Found alternative
11679,1178,3,13-01-2026,14-05-2026,canceled,Found alternative
11889,4913,3,17-03-2025,06-09-2025,canceled,Found alternative
201,5234,2,27-01-2025,22-07-2025,canceled,Other
233,7776,2,07-09-2025,26-02-2026,canceled,Other
381,4714,2,06-02-2025,18-03-2025,canceled,Other
463,1695,2,11-09-2025,09-01-2026,canceled,Other
544,1443,2,08-11-2025,26-12-2025,canceled,Other
598,5671,2,20-08-2025,23-10-2025,canceled,Other
777,6756,2,10-02-2025,08-03-2025,canceled,Other
943,2561,2,29-12-2025,19-05-2026,canceled,Other
957,2380,2,16-06-2025,05-09-2025,canceled,Other
1011,4677,2,21-07-2025,19-11-2025,canceled,Other
1021,6890,2,28-12-2025,16-03-2026,canceled,Other
1078,7902,2,12-06-2025,26-06-2025,canceled,Other
1084,4542,2,27-04-2025,19-09-2025,canceled,Other
1187,6900,2,02-01-2026,05-03-2026,canceled,Other
1235,6359,2,07-05-2025,14-06-2025,canceled,Other
1370,758,2,24-06-2025,11-12-2025,canceled,Other
1482,4440,2,18-02-2025,03-04-2025,canceled,Other
1577,5656,2,05-10-2025,31-10-2025,canceled,Other
1585,263,2,29-11-2025,14-04-2026,canceled,Other
1664,7632,2,19-08-2025,17-11-2025,canceled,Other
2091,6392,2,20-04-2025,10-09-2025,canceled,Other
2253,7101,2,05-01-2026,26-06-2026,canceled,Other
2263,2768,2,25-11-2025,18-02-2026,canceled,Other
2373,265,2,06-10-2025,20-11-2025,canceled,Other
2752,3675,2,07-01-2026,22-03-2026,canceled,Other
2795,7162,2,14-09-2025,07-12-2025,canceled,Other
3023,1073,2,17-11-2025,14-12-2025,canceled,Other
3135,2512,2,12-09-2025,22-09-2025,canceled,Other
3200,6106,2,21-10-2025,13-11-2025,canceled,Other
3225,598,2,08-04-2025,22-06-2025,canceled,Other
3592,1438,2,07-05-2025,15-07-2025,canceled,Other
3756,7659,2,10-11-2025,07-04-2026,canceled,Other
4178,480,2,02-06-2025,23-09-2025,canceled,Other
4276,1825,2,04-03-2025,27-07-2025,canceled,Other
4407,4681,2,04-07-2025,16-09-2025,canceled,Other
4657,1073,2,24-07-2025,07-08-2025,canceled,Other
5030,6147,2,25-03-2025,26-06-2025,canceled,Other
5115,1857,2,08-03-2025,22-08-2025,canceled,Other
5219,6924,2,09-08-2025,26-09-2025,canceled,Other
5265,6498,2,02-03-2025,22-04-2025,canceled,Other
5560,3127,2,02-02-2025,19-07-2025,canceled,Other
5614,4262,2,10-04-2025,24-05-2025,canceled,Other
5624,772,2,06-01-2026,04-05-2026,canceled,Other
5683,5364,2,03-01-2025,21-03-2025,canceled,Other
5922,3501,2,04-06-2025,29-08-2025,canceled,Other
5978,4345,2,02-11-2025,25-04-2026,canceled,Other
6062,5630,2,16-07-2025,07-08-2025,canceled,Other
6136,1601,2,21-09-2025,23-02-2026,canceled,Other
6427,7827,2,08-07-2025,04-11-2025,canceled,Other
6458,1230,2,17-07-2025,13-12-2025,canceled,Other
7067,2442,2,09-01-2025,07-05-2025,canceled,Other
7116,1053,2,08-12-2025,13-03-2026,canceled,Other
7181,30,2,18-03-2025,21-04-2025,canceled,Other
7197,1667,2,04-11-2025,21-04-2026,canceled,Other
7242,3993,2,21-11-2025,04-02-2026,canceled,Other
7771,5917,2,25-07-2025,13-11-2025,canceled,Other
7782,1107,2,04-04-2025,07-06-2025,canceled,Other
8042,4413,2,26-02-2025,15-04-2025,canceled,Other
8056,7105,2,05-01-2025,15-03-2025,canceled,Other
8218,5644,2,17-06-2025,06-11-2025,canceled,Other
8268,4248,2,12-05-2025,28-08-2025,canceled,Other
8421,2719,2,30-08-2025,11-09-2025,canceled,Other
8494,2502,2,19-04-2025,11-07-2025,canceled,Other
8590,206,2,11-01-2026,29-04-2026,canceled,Other
8656,7206,2,23-04-2025,11-08-2025,canceled,Other
8701,1559,2,04-01-2026,19-06-2026,canceled,Other
8731,1398,2,28-11-2025,19-01-2026,canceled,Other
9054,7348,2,29-12-2025,01-04-2026,canceled,Other
9214,6771,2,13-07-2025,29-09-2025,canceled,Other
9314,2872,2,16-11-2025,14-02-2026,canceled,Other
9400,6697,2,04-11-2025,01-04-2026,canceled,Other
9617,1668,2,07-07-2025,13-09-2025,canceled,Other
9725,2025,2,12-06-2025,07-10-2025,canceled,Other
9864,6609,2,01-06-2025,04-08-2025,canceled,Other
9892,6549,2,25-06-2025,06-12-2025,canceled,Other
9959,5030,2,27-04-2025,06-08-2025,canceled,Other
9977,6395,2,30-06-2025,01-12-2025,canceled,Other
10019,2605,2,11-05-2025,20-09-2025,canceled,Other
10069,6457,2,18-06-2025,15-10-2025,canceled,Other
10077,1195,2,05-12-2025,18-04-2026,canceled,Other
10166,7914,2,03-03-2025,05-05-2025,canceled,Other
10511,3104,2,10-07-2025,17-08-2025,canceled,Other
10645,6293,2,23-06-2025,03-07-2025,canceled,Other
10663,5102,2,16-12-2025,07-02-2026,canceled,Other
10825,4413,2,26-04-2025,06-06-2025,canceled,Other
10846,7339,2,21-07-2025,14-01-2026,canceled,Other
10957,4525,2,16-05-2025,17-06-2025,canceled,Other
11197,4960,2,13-07-2025,21-07-2025,canceled,Other
11304,568,2,28-09-2025,30-12-2025,canceled,Other
11470,498,2,30-11-2025,09-05-2026,canceled,Other
11553,7894,2,12-12-2025,23-01-2026,canceled,Other
11678,6329,2,22-05-2025,15-11-2025,canceled,Other
11689,5814,2,11-02-2025,05-07-2025,canceled,Other
11701,7957,2,03-11-2025,17-03-2026,canceled,Other
11744,3901,2,14-10-2025,31-01-2026,canceled,Other
11941,2583,2,13-01-2026,27-02-2026,canceled,Other
11950,6136,2,03-06-2025,01-11-2025,canceled,Other
11956,6775,2,04-01-2026,25-06-2026,canceled,Other
163,4656,2,05-08-2025,26-10-2025,canceled,Not using enough
236,1241,2,09-07-2025,07-10-2025,canceled,Not using enough
659,6156,2,22-12-2025,07-02-2026,canceled,Not using enough
1008,5930,2,28-06-2025,15-12-2025,canceled,Not using enough
1040,6865,2,20-11-2025,05-01-2026,canceled,Not using enough
1099,7845,2,25-03-2025,08-05-2025,canceled,Not using enough
1367,6863,2,18-05-2025,01-09-2025,canceled,Not using enough
1378,6367,2,26-09-2025,07-10-2025,canceled,Not using enough
1542,5790,2,08-09-2025,31-10-2025,canceled,Not using enough
1543,5359,2,13-04-2025,17-09-2025,canceled,Not using enough
1627,5773,2,02-11-2025,10-11-2025,canceled,Not using enough
1639,7220,2,09-01-2025,04-03-2025,canceled,Not using enough
1910,7187,2,30-05-2025,14-11-2025,canceled,Not using enough
1929,2818,2,17-08-2025,26-08-2025,canceled,Not using enough
2050,2097,2,06-01-2025,24-02-2025,canceled,Not using enough
2126,7875,2,29-12-2025,30-01-2026,canceled,Not using enough
2145,4082,2,09-02-2025,16-05-2025,canceled,Not using enough
2275,4283,2,14-10-2025,23-12-2025,canceled,Not using enough
2404,7459,2,23-05-2025,18-10-2025,canceled,Not using enough
2745,5929,2,05-12-2025,22-02-2026,canceled,Not using enough
2790,3146,2,01-08-2025,06-12-2025,canceled,Not using enough
2926,5832,2,26-01-2025,01-03-2025,canceled,Not using enough
3183,5613,2,13-03-2025,17-05-2025,canceled,Not using enough
3293,404,2,19-04-2025,16-06-2025,canceled,Not using enough
3298,2066,2,22-11-2025,02-02-2026,canceled,Not using enough
3370,3541,2,06-10-2025,17-01-2026,canceled,Not using enough
3501,1807,2,30-06-2025,24-09-2025,canceled,Not using enough
3604,4311,2,12-06-2025,07-12-2025,canceled,Not using enough
3606,2542,2,20-04-2025,09-05-2025,canceled,Not using enough
3744,487,2,24-08-2025,01-11-2025,canceled,Not using enough
3941,7701,2,06-11-2025,17-03-2026,canceled,Not using enough
4038,6304,2,25-05-2025,07-06-2025,canceled,Not using enough
4380,5214,2,18-09-2025,08-12-2025,canceled,Not using enough
4746,7401,2,25-04-2025,26-09-2025,canceled,Not using enough
4750,7269,2,31-07-2025,29-09-2025,canceled,Not using enough
5121,7218,2,26-01-2025,31-03-2025,canceled,Not using enough
5152,3832,2,24-02-2025,05-04-2025,canceled,Not using enough
5580,347,2,02-11-2025,20-03-2026,canceled,Not using enough
5743,2039,2,31-07-2025,26-01-2026,canceled,Not using enough
5793,3553,2,09-01-2025,29-04-2025,canceled,Not using enough
5826,7380,2,19-11-2025,22-04-2026,canceled,Not using enough
6132,212,2,25-01-2025,23-06-2025,canceled,Not using enough
6470,5769,2,27-10-2025,22-01-2026,canceled,Not using enough
6574,5645,2,27-12-2025,30-01-2026,canceled,Not using enough
6870,2041,2,15-10-2025,01-11-2025,canceled,Not using enough
7161,464,2,08-11-2025,28-12-2025,canceled,Not using enough
7236,3154,2,24-12-2025,27-04-2026,canceled,Not using enough
7379,2899,2,15-02-2025,13-07-2025,canceled,Not using enough
7409,2887,2,11-07-2025,12-10-2025,canceled,Not using enough
7444,2273,2,01-05-2025,30-06-2025,canceled,Not using enough
7617,4562,2,10-11-2025,13-04-2026,canceled,Not using enough
7629,6643,2,19-05-2025,23-06-2025,canceled,Not using enough
7657,5255,2,30-07-2025,04-10-2025,canceled,Not using enough
7733,764,2,20-11-2025,10-12-2025,canceled,Not using enough
7838,3659,2,23-09-2025,11-10-2025,canceled,Not using enough
7858,5802,2,04-10-2025,21-12-2025,canceled,Not using enough
8018,4893,2,30-05-2025,25-09-2025,canceled,Not using enough
8055,5016,2,17-09-2025,01-11-2025,canceled,Not using enough
8079,5438,2,05-05-2025,17-10-2025,canceled,Not using enough
8117,5891,2,11-01-2026,27-05-2026,canceled,Not using enough
8156,303,2,12-02-2025,18-03-2025,canceled,Not using enough
8828,2268,2,29-04-2025,05-08-2025,canceled,Not using enough
8829,6272,2,21-04-2025,11-08-2025,canceled,Not using enough
8883,5250,2,30-10-2025,16-01-2026,canceled,Not using enough
8905,4784,2,12-03-2025,21-08-2025,canceled,Not using enough
8947,6939,2,15-04-2025,06-09-2025,canceled,Not using enough
8995,6689,2,23-09-2025,17-12-2025,canceled,Not using enough
9021,3229,2,08-03-2025,31-03-2025,canceled,Not using enough
9297,6702,2,12-01-2026,03-02-2026,canceled,Not using enough
9444,2114,2,16-01-2025,14-07-2025,canceled,Not using enough
9450,6656,2,16-06-2025,31-08-2025,canceled,Not using enough
9517,782,2,24-09-2025,21-03-2026,canceled,Not using enough
9808,809,2,25-06-2025,26-11-2025,canceled,Not using enough
9936,53,2,26-08-2025,08-01-2026,canceled,Not using enough
9965,1062,2,24-10-2025,29-11-2025,canceled,Not using enough
10035,917,2,24-04-2025,11-09-2025,canceled,Not using enough
10262,2131,2,01-05-2025,14-05-2025,canceled,Not using enough
10306,1133,2,10-09-2025,01-02-2026,canceled,Not using enough
10428,2370,2,13-06-2025,28-08-2025,canceled,Not using enough
10516,6129,2,18-06-2025,20-09-2025,canceled,Not using enough
10581,6799,2,13-05-2025,19-07-2025,canceled,Not using enough
10684,3546,2,09-03-2025,25-04-2025,canceled,Not using enough
10848,5531,2,10-03-2025,06-04-2025,canceled,Not using enough
10927,2830,2,12-12-2025,12-01-2026,canceled,Not using enough
10955,769,2,13-01-2025,17-05-2025,canceled,Not using enough
11170,6139,2,16-02-2025,08-03-2025,canceled,Not using enough
11211,1745,2,18-06-2025,31-10-2025,canceled,Not using enough
11266,6603,2,05-02-2025,26-05-2025,canceled,Not using enough
11535,4645,2,19-07-2025,30-11-2025,canceled,Not using enough
11630,7162,2,25-07-2025,08-11-2025,canceled,Not using enough
11717,5747,2,16-01-2026,19-04-2026,canceled,Not using enough
11742,6531,2,23-05-2025,12-06-2025,canceled,Not using enough
11984,2172,2,04-12-2025,08-01-2026,canceled,Not using enough
80,592,2,22-04-2025,17-07-2025,canceled,Too expensive
259,3293,2,29-03-2025,01-07-2025,canceled,Too expensive
335,2390,2,24-10-2025,09-03-2026,canceled,Too expensive
442,7267,2,14-11-2025,21-03-2026,canceled,Too expensive
514,2767,2,19-09-2025,17-10-2025,canceled,Too expensive
751,5386,2,28-01-2025,21-02-2025,canceled,Too expensive
1060,7563,2,25-06-2025,23-08-2025,canceled,Too expensive
1387,3682,2,05-06-2025,09-08-2025,canceled,Too expensive
1572,5076,2,19-12-2025,01-01-2026,canceled,Too expensive
1828,6172,2,18-11-2025,18-03-2026,canceled,Too expensive
1863,6680,2,31-01-2025,17-07-2025,canceled,Too expensive
1933,7701,2,18-12-2025,11-06-2026,canceled,Too expensive
2201,6508,2,31-12-2025,21-06-2026,canceled,Too expensive
2261,595,2,07-12-2025,19-05-2026,canceled,Too expensive
2313,3987,2,13-08-2025,14-10-2025,canceled,Too expensive
2709,4822,2,25-02-2025,11-05-2025,canceled,Too expensive
2742,2480,2,11-05-2025,30-07-2025,canceled,Too expensive
2836,4296,2,30-12-2025,21-05-2026,canceled,Too expensive
2933,1336,2,23-01-2025,28-05-2025,canceled,Too expensive
3140,5102,2,10-11-2025,18-01-2026,canceled,Too expensive
3316,4218,2,16-03-2025,13-04-2025,canceled,Too expensive
3503,2248,2,11-01-2025,04-02-2025,canceled,Too expensive
3509,5340,2,16-10-2025,04-11-2025,canceled,Too expensive
3537,1877,2,19-12-2025,12-02-2026,canceled,Too expensive
3564,91,2,22-12-2025,04-02-2026,canceled,Too expensive
3574,1917,2,06-12-2025,05-05-2026,canceled,Too expensive
3816,1610,2,04-06-2025,05-11-2025,canceled,Too expensive
3839,5322,2,20-07-2025,26-08-2025,canceled,Too expensive
4258,7087,2,25-03-2025,30-05-2025,canceled,Too expensive
4370,6767,2,02-12-2025,06-05-2026,canceled,Too expensive
4383,3988,2,24-01-2025,20-03-2025,canceled,Too expensive
4391,425,2,07-03-2025,22-03-2025,canceled,Too expensive
4393,2587,2,06-04-2025,30-08-2025,canceled,Too expensive
4435,1233,2,06-05-2025,23-06-2025,canceled,Too expensive
4594,1759,2,09-05-2025,18-05-2025,canceled,Too expensive
5096,3531,2,08-06-2025,10-08-2025,canceled,Too expensive
5241,4486,2,20-04-2025,18-05-2025,canceled,Too expensive
5378,1687,2,22-06-2025,12-07-2025,canceled,Too expensive
5467,5313,2,05-11-2025,19-12-2025,canceled,Too expensive
5694,619,2,08-10-2025,19-02-2026,canceled,Too expensive
5744,7623,2,01-03-2025,14-03-2025,canceled,Too expensive
5779,3698,2,12-01-2026,15-03-2026,canceled,Too expensive
5876,2611,2,25-10-2025,25-03-2026,canceled,Too expensive
6203,4207,2,04-04-2025,03-05-2025,canceled,Too expensive
6403,4543,2,07-05-2025,14-10-2025,canceled,Too expensive
6428,718,2,09-05-2025,05-07-2025,canceled,Too expensive
